Brain.weight,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.153,Agricultural,0.5118110236220472,NA,1,0.153,Agricultural,0.8836661279277158,0.05277963071663156,0.746732775448003,0.9587751538630199
0.153,Natural,0.5118110236220472,NA,1,0.153,Natural,0.9387196058160154,0.03314866943653035,0.8389210699370325,0.9827987875055086
0.153,Urban,0.5118110236220472,NA,1,0.153,Urban,0.036846557099053164,0.021837952948811842,0.00959783904244073,0.1051925404558482
0.2199158249158249,Agricultural,0.5118110236220472,NA,1,0.2199158249158249,Agricultural,0.8757854610923022,0.05401399915919239,0.7377295042965514,0.9543587586020306
0.2199158249158249,Natural,0.5118110236220472,NA,1,0.2199158249158249,Natural,0.9326483640925675,0.03509727705655243,0.8305290463494185,0.979948796828362
0.2199158249158249,Urban,0.5118110236220472,NA,1,0.2199158249158249,Urban,0.04082697733790136,0.023291784090955527,0.011276938947959619,0.11229191115512274
0.2868316498316498,Agricultural,0.5118110236220472,NA,1,0.2868316498316498,Agricultural,0.8674866601311242,0.055330670818714504,0.7285310311536382,0.9486502236297651
0.2868316498316498,Natural,0.5118110236220472,NA,1,0.2868316498316498,Natural,0.9255223963609348,0.03690440887159215,0.8196446677107132,0.9766382324269973
0.2868316498316498,Urban,0.5118110236220472,NA,1,0.2868316498316498,Urban,0.04522738538516129,0.02488488041591763,0.013166694071396798,0.12024873897237601
0.3537474747474747,Agricultural,0.5118110236220472,NA,1,0.3537474747474747,Agricultural,0.858662046866105,0.05654188931714367,0.7175934041256908,0.9425412761235925
0.3537474747474747,Natural,0.5118110236220472,NA,1,0.3537474747474747,Natural,0.9178475739697841,0.038829675328700824,0.811154996563754,0.9727738603556413
0.3537474747474747,Urban,0.5118110236220472,NA,1,0.3537474747474747,Urban,0.050251037650700325,0.026618053069316767,0.01536170983708191,0.12836850736599528
0.42066329966329963,Agricultural,0.5118110236220472,NA,1,0.42066329966329963,Agricultural,0.8492576479443572,0.05742606073491389,0.7082339262587369,0.9369821910159328
0.42066329966329963,Natural,0.5118110236220472,NA,1,0.42066329966329963,Natural,0.909530647530987,0.04088748983348249,0.8021646649698763,0.968638804006027
0.42066329966329963,Urban,0.5118110236220472,NA,1,0.42066329966329963,Urban,0.05577398613987582,0.028248084040056236,0.018034874825808737,0.13620231288063148
0.48757912457912456,Agricultural,0.5118110236220472,NA,1,0.48757912457912456,Agricultural,0.8396452480686097,0.058153910415713786,0.6996587417551016,0.9307388035786334
0.48757912457912456,Natural,0.5118110236220472,NA,1,0.48757912457912456,Natural,0.9003877746221924,0.04258206476473902,0.79150052214963,0.9637846984428351
0.48757912457912456,Urban,0.5118110236220472,NA,1,0.48757912457912456,Urban,0.06179324128668816,0.030140167806584704,0.02093777283014618,0.14593665180976706
0.5544949494949495,Agricultural,0.5118110236220472,NA,1,0.5544949494949495,Agricultural,0.8292511156158944,0.0585484927984938,0.6894884755225682,0.9230990850817584
0.5544949494949495,Natural,0.5118110236220472,NA,1,0.5544949494949495,Natural,0.8905178129713726,0.044481873626874495,0.7792635234107883,0.957945732684017
0.5544949494949495,Urban,0.5118110236220472,NA,1,0.5544949494949495,Urban,0.06822292324386592,0.031740655168715055,0.02433494669613291,0.15557889026343438
0.6214107744107744,Agricultural,0.5118110236220472,NA,1,0.6214107744107744,Agricultural,0.8183100108399185,0.05973174391834226,0.679646668376139,0.9152786967026888
0.6214107744107744,Natural,0.5118110236220472,NA,1,0.6214107744107744,Natural,0.880052902493055,0.046513442925201064,0.7678921939812183,0.9514673631690067
0.6214107744107744,Urban,0.5118110236220472,NA,1,0.6214107744107744,Urban,0.07564849192526549,0.03348572632195492,0.028463756542389584,0.1664600347534145
0.6883265993265993,Agricultural,0.5118110236220472,NA,1,0.6883265993265993,Agricultural,0.8065843342522251,0.06009128098669935,0.6695431295841322,0.9063012402125973
0.6883265993265993,Natural,0.5118110236220472,NA,1,0.6883265993265993,Natural,0.8687488285817393,0.04845140136044816,0.7555984897471592,0.9449447372940664
0.6883265993265993,Urban,0.5118110236220472,NA,1,0.6883265993265993,Urban,0.08351505520049177,0.03542649745482,0.03312637590090517,0.1770110923264942
0.7552424242424243,Agricultural,0.5118110236220472,NA,1,0.7552424242424243,Agricultural,0.7943313643040485,0.06029163534886799,0.6582748151368342,0.8971708957960791
0.7552424242424243,Natural,0.5118110236220472,NA,1,0.7552424242424243,Natural,0.856579859004643,0.05077957681006918,0.7428642233219575,0.9368314152050602
0.7552424242424243,Urban,0.5118110236220472,NA,1,0.7552424242424243,Urban,0.09252563584906472,0.03755264705946874,0.03825775681021537,0.18934895388434883
0.8221582491582492,Agricultural,0.5118110236220472,NA,1,0.8221582491582492,Agricultural,0.781772230007282,0.060423983186831016,0.6483363824394589,0.886696832985993
0.8221582491582492,Natural,0.5118110236220472,NA,1,0.8221582491582492,Natural,0.8431707783740507,0.052235588952308135,0.727973095567742,0.927985415764384
0.8221582491582492,Urban,0.5118110236220472,NA,1,0.8221582491582492,Urban,0.10214897015343796,0.03948107298520608,0.04384880698158893,0.20143098067975337
0.8890740740740741,Agricultural,0.5118110236220472,NA,1,0.8890740740740741,Agricultural,0.7683552013752791,0.060934907630453415,0.6349195308542045,0.8747192638612893
0.8890740740740741,Natural,0.5118110236220472,NA,1,0.8890740740740741,Natural,0.8287904353198554,0.05375694974035844,0.7142013572940205,0.9182789673734579
0.8890740740740741,Urban,0.5118110236220472,NA,1,0.8890740740740741,Urban,0.11271806251622708,0.041411925765317444,0.05041464974712942,0.21437689915389083
