brain_it,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.14903846153846154,Agricultural,0.5028520634920635,NA,1,0.14903846153846154,Agricultural,0.5880654575203728,0.042174211461257285,0.4915432160005328,0.6650331349062711
0.14903846153846154,Natural,0.5028520634920635,NA,1,0.14903846153846154,Natural,0.5736900102476699,0.048471035723058484,0.4712088591028141,0.6555016208589225
0.14903846153846154,Urban,0.5028520634920635,NA,1,0.14903846153846154,Urban,0.46449556508244705,0.05956509551803465,0.35366699950164154,0.5865843453112577
0.1591148179306074,Agricultural,0.5028520634920635,NA,1,0.1591148179306074,Agricultural,0.5859187841295042,0.04143775322603118,0.49100923441168515,0.662392772853446
0.1591148179306074,Natural,0.5028520634920635,NA,1,0.1591148179306074,Natural,0.5723896589690447,0.04771352546097202,0.4721315436639592,0.653322102368264
0.1591148179306074,Urban,0.5028520634920635,NA,1,0.1591148179306074,Urban,0.4634634453882255,0.05862472447827753,0.35563705940155727,0.5829040697546538
0.16919117432275327,Agricultural,0.5028520634920635,NA,1,0.16919117432275327,Agricultural,0.5836051677481304,0.04104701567035751,0.4903728499212039,0.659187156203613
0.16919117432275327,Natural,0.5028520634920635,NA,1,0.16919117432275327,Natural,0.5709878013666839,0.046991284784506065,0.4729852103714282,0.650961076459122
0.16919117432275327,Urban,0.5028520634920635,NA,1,0.16919117432275327,Urban,0.46279242384969743,0.057542009821636715,0.35786958338181035,0.5798370941795183
0.17926753071489912,Agricultural,0.5028520634920635,NA,1,0.17926753071489912,Agricultural,0.5812244936217686,0.040646976848267125,0.4899984688268154,0.656354532620834
0.17926753071489912,Natural,0.5028520634920635,NA,1,0.17926753071489912,Natural,0.5697909388047275,0.04627500433745444,0.47406110784409544,0.6485631246341055
0.17926753071489912,Urban,0.5028520634920635,NA,1,0.17926753071489912,Urban,0.46242924120021633,0.05615975242562219,0.35971019543666777,0.5771312980050475
0.189343887107045,Agricultural,0.5028520634920635,NA,1,0.189343887107045,Agricultural,0.5788545244446732,0.04000368549890172,0.4903398199672925,0.6532482805400239
