"","IT","Habitat","Preference","Species","cond__","effect1__","effect2__","estimate__","se__","lower__","upper__"
"36",1.45138961038961,"Urban",0.476274038461538,NA,"1",1.45138961038961,"Urban",0.421365931372214,0.0364652190112231,0.355391108536197,0.49379572556
"37",1.52168831168831,"Agricultural",0.476274038461538,NA,"1",1.52168831168831,"Agricultural",0.492595757724104,0.033747267047656,0.423812532616348,0.553912574963473
"38",1.52168831168831,"Natural",0.476274038461538,NA,"1",1.52168831168831,"Natural",0.488955326343205,0.0451551563677486,0.399248640091374,0.569371408435249
"39",1.52168831168831,"Seminatural",0.476274038461538,NA,"1",1.52168831168831,"Seminatural",0.510705284710377,0.0344012217543828,0.442742577564072,0.575172698146371
"40",1.52168831168831,"Urban",0.476274038461538,NA,"1",1.52168831168831,"Urban",0.423328000393233,0.035724084066706,0.357734974803116,0.494553090333065
"41",1.59198701298701,"Agricultural",0.476274038461538,NA,"1",1.59198701298701,"Agricultural",0.491307846380022,0.0335206795263088,0.424538083725606,0.551555454239505
"42",1.59198701298701,"Natural",0.476274038461538,NA,"1",1.59198701298701,"Natural",0.488432591519001,0.0437492374908031,0.400404373498496,0.56797884299269
"43",1.59198701298701,"Seminatural",0.476274038461538,NA,"1",1.59198701298701,"Seminatural",0.510456592632168,0.0335702086021369,0.443550671414387,0.573869435401632
"44",1.59198701298701,"Urban",0.476274038461538,NA,"1",1.59198701298701,"Urban",0.425115238579655,0.0349564310902474,0.360429417656766,0.49462660123753
"45",1.66228571428571,"Agricultural",0.476274038461538,NA,"1",1.66228571428571,"Agricultural",0.490301163511564,0.0329848009810091,0.424836258468527,0.54952574165852
"46",1.66228571428571,"Natural",0.476274038461538,NA,"1",1.66228571428571,"Natural",0.487833872708143,0.0428166044882276,0.401630461067568,0.565879865890801
"47",1.66228571428571,"Seminatural",0.476274038461538,NA,"1",1.66228571428571,"Seminatural",0.510320224935291,0.0330596343880755,0.444244122250397,0.572046742066724
"48",1.66228571428571,"Urban",0.476274038461538,NA,"1",1.66228571428571,"Urban",0.426821791230418,0.0344679830464268,0.363024431079518,0.494786354175699
"49",1.73258441558442,"Agricultural",0.476274038461538,NA,"1",1.73258441558442,"Agricultural",0.488851810608576,0.0323034097105504,0.424912488952741,0.547888635753615
"50",1.73258441558442,"Natural",0.476274038461538,NA,"1",1.73258441558442,"Natural",0.48748532340251,0.042074532110265,0.402960300231693,0.564356427427856
"51",1.73258441558442,"Seminatural",0.476274038461538,NA,"1",1.73258441558442,"Seminatural",0.50985918996065,0.0322202619229481,0.445440841425395,0.570522565706927
"52",1.73258441558442,"Urban",0.476274038461538,NA,"1",1.73258441558442,"Urban",0.428522297136322,0.0339896162077425,0.36571304161588,0.495163408756403
"53",1.80288311688312,"Agricultural",0.476274038461538,NA,"1",1.80288311688312,"Agricultural",0.487762135759536,0.0318053793337057,0.424978144424681,0.54637874638769
"54",1.80288311688312,"Natural",0.476274038461538,NA,"1",1.80288311688312,"Natural",0.48707649428105,0.0411950719940124,0.404173269951681,0.562550084312654
"55",1.80288311688312,"Seminatural",0.476274038461538,NA,"1",1.80288311688312,"Seminatural",0.509434190885667,0.0315238560824163,0.446199704012226,0.569383573803837
"56",1.80288311688312,"Urban",0.476274038461538,NA,"1",1.80288311688312,"Urban",0.430234713616878,0.033548374538364,0.368474575505517,0.496242367926228
"57",1.87318181818182,"Agricultural",0.476274038461538,NA,"1",1.87318181818182,"Agricultural",0.486707994322326,0.0313069749127226,0.424427317783424,0.544258997728253
"58",1.87318181818182,"Natural",0.476274038461538,NA,"1",1.87318181818182,"Natural",0.486329324761438,0.0408087079741186,0.405281145332541,0.56103864240711
"59",1.87318181818182,"Seminatural",0.476274038461538,NA,"1",1.87318181818182,"Seminatural",0.509039885833496,0.03093832607194,0.447262538382074,0.56824637028815
"60",1.87318181818182,"Urban",0.476274038461538,NA,"1",1.87318181818182,"Urban",0.431991823676628,0.0330896378046758,0.371882947612646,0.497409287036278
"61",1.94348051948052,"Agricultural",0.476274038461538,NA,"1",1.94348051948052,"Agricultural",0.485409119549228,0.0308033992809111,0.424019804462227,0.54309677661704
"62",1.94348051948052,"Natural",0.476274038461538,NA,"1",1.94348051948052,"Natural",0.485637618998934,0.0399957525916017,0.406922237676916,0.559487700387542
"63",1.94348051948052,"Seminatural",0.476274038461538,NA,"1",1.94348051948052,"Seminatural",0.508574185618052,0.0302983278995055,0.448009676102089,0.566958349802555
"64",1.94348051948052,"Urban",0.476274038461538,NA,"1",1.94348051948052,"Urban",0.433707001409845,0.0325652671908938,0.374959770985609,0.498833128452377
"65",2.01377922077922,"Agricultural",0.476274038461538,NA,"1",2.01377922077922,"Agricultural",0.484255052560171,0.0301558185968287,0.423173155413825,0.541404500703487
"66",2.01377922077922,"Natural",0.476274038461538,NA,"1",2.01377922077922,"Natural",0.485278319935807,0.0391406853316667,0.407677944766434,0.557708303523304
"67",2.01377922077922,"Seminatural",0.476274038461538,NA,"1",2.01377922077922,"Seminatural",0.508324166204755,0.0297560954867834,0.448600126337709,0.565942167756709
"68",2.01377922077922,"Urban",0.476274038461538,NA,"1",2.01377922077922,"Urban",0.43573095401406,0.0320025855664315,0.377760511614887,0.499929788153256
"69",2.08407792207792,"Agricultural",0.476274038461538,NA,"1",2.08407792207792,"Agricultural",0.482931479272473,0.0299329427222844,0.422015183206027,0.539937499253505
"70",2.08407792207792,"Natural",0.476274038461538,NA,"1",2.08407792207792,"Natural",0.485042778101151,0.0385351174814812,0.408375424669477,0.556242853182635
"71",2.08407792207792,"Seminatural",0.476274038461538,NA,"1",2.08407792207792,"Seminatural",0.508130958258146,0.0294363078301104,0.44925774730688,0.565264666480296
"72",2.08407792207792,"Urban",0.476274038461538,NA,"1",2.08407792207792,"Urban",0.437565319979056,0.0310470453675976,0.381136713856521,0.500389515619383
"73",2.15437662337662,"Agricultural",0.476274038461538,NA,"1",2.15437662337662,"Agricultural",0.481747610302619,0.0296323404489086,0.421218520519071,0.538279418060903
"74",2.15437662337662,"Natural",0.476274038461538,NA,"1",2.15437662337662,"Natural",0.484996535380989,0.0380698769132603,0.409720857031337,0.555077120468479
"75",2.15437662337662,"Seminatural",0.476274038461538,NA,"1",2.15437662337662,"Seminatural",0.507827979180482,0.0291699140905818,0.44937836841383,0.564390905835842
"76",2.15437662337662,"Urban",0.476274038461538,NA,"1",2.15437662337662,"Urban",0.439511468332469,0.0303644546946623,0.383192599595097,0.501495273176737
"77",2.22467532467532,"Agricultural",0.476274038461538,NA,"1",2.22467532467532,"Agricultural",0.4805211202191,0.0292240056193935,0.42065400907745,0.537029645101039
"78",2.22467532467532,"Natural",0.476274038461538,NA,"1",2.22467532467532,"Natural",0.484863936018448,0.0375060457990696,0.409765040520694,0.554207130809434
"79",2.22467532467532,"Seminatural",0.476274038461538,NA,"1",2.22467532467532,"Seminatural",0.50752490525742,0.0290367475575441,0.448983312419611,0.563964458626563
"80",2.22467532467532,"Urban",0.476274038461538,NA,"1",2.22467532467532,"Urban",0.441305969499599,0.0298127080770324,0.385406352259446,0.501909300871273
"81",2.29497402597403,"Agricultural",0.476274038461538,NA,"1",2.29497402597403,"Agricultural",0.479235595259787,0.0289548078721146,0.419939418304312,0.535722587433178
"82",2.29497402597403,"Natural",0.476274038461538,NA,"1",2.29497402597403,"Natural",0.484421259045306,0.0374029420469188,0.410385630137227,0.553859646447336
"83",2.29497402597403,"Seminatural",0.476274038461538,NA,"1",2.29497402597403,"Seminatural",0.507218353831857,0.0286461801492159,0.449440665793471,0.563200505519552
"84",2.29497402597403,"Urban",0.476274038461538,NA,"1",2.29497402597403,"Urban",0.443396413648931,0.0295479501908965,0.387394317922412,0.503079691429223
"85",2.36527272727273,"Agricultural",0.476274038461538,NA,"1",2.36527272727273,"Agricultural",0.478038348936004,0.0290508570392339,0.418985819447082,0.534643711677755
"86",2.36527272727273,"Natural",0.476274038461538,NA,"1",2.36527272727273,"Natural",0.483740158422377,0.0375397831100115,0.410231644883069,0.552907994225837
"87",2.36527272727273,"Seminatural",0.476274038461538,NA,"1",2.36527272727273,"Seminatural",0.506710180033523,0.028438843435567,0.449303740091352,0.562630593094863
"88",2.36527272727273,"Urban",0.476274038461538,NA,"1",2.36527272727273,"Urban",0.445268023346749,0.0290614602694506,0.389663735590467,0.503995950978496
"89",2.43557142857143,"Agricultural",0.476274038461538,NA,"1",2.43557142857143,"Agricultural",0.476991637587287,0.029067589336811,0.417969597214075,0.533114046530843
"90",2.43557142857143,"Natural",0.476274038461538,NA,"1",2.43557142857143,"Natural",0.482950140773723,0.0375144980585328,0.410036429561703,0.553026795001237
"91",2.43557142857143,"Seminatural",0.476274038461538,NA,"1",2.43557142857143,"Seminatural",0.506055061890498,0.0282455663091809,0.449099681303265,0.562381783404999
"92",2.43557142857143,"Urban",0.476274038461538,NA,"1",2.43557142857143,"Urban",0.447135381850175,0.0288059507991978,0.392092646336956,0.506003609135454
"93",2.50587012987013,"Agricultural",0.476274038461538,NA,"1",2.50587012987013,"Agricultural",0.475763031020427,0.0290043068734664,0.416817618362541,0.531795181400272
"94",2.50587012987013,"Natural",0.476274038461538,NA,"1",2.50587012987013,"Natural",0.482190121990406,0.0371604201515478,0.40922016207361,0.552337077096272
"95",2.50587012987013,"Seminatural",0.476274038461538,NA,"1",2.50587012987013,"Seminatural",0.505564763269951,0.0284403194912805,0.448726196646449,0.561932209480793
"96",2.50587012987013,"Urban",0.476274038461538,NA,"1",2.50587012987013,"Urban",0.449269290682544,0.0285697901496129,0.3942408311107,0.507787358618756
"97",2.57616883116883,"Agricultural",0.476274038461538,NA,"1",2.57616883116883,"Agricultural",0.474508305748732,0.0287792223133672,0.415647991368977,0.531070945068639
"98",2.57616883116883,"Natural",0.476274038461538,NA,"1",2.57616883116883,"Natural",0.481731607186087,0.0368014831194035,0.409822149119151,0.552629341464599
"99",2.57616883116883,"Seminatural",0.476274038461538,NA,"1",2.57616883116883,"Seminatural",0.505073859134956,0.0286420280979526,0.448691307968496,0.561851345105224
"100",2.57616883116883,"Urban",0.476274038461538,NA,"1",2.57616883116883,"Urban",0.451167729651567,0.0285310551327421,0.396447318845656,0.509274497430354
"101",2.64646753246753,"Agricultural",0.476274038461538,NA,"1",2.64646753246753,"Agricultural",0.473355103610716,0.0287577179884434,0.41482933649271,0.53044453314974
"102",2.64646753246753,"Natural",0.476274038461538,NA,"1",2.64646753246753,"Natural",0.481121868177772,0.0364726247984359,0.409671421771191,0.552305370848039
"103",2.64646753246753,"Seminatural",0.476274038461538,NA,"1",2.64646753246753,"Seminatural",0.504635678426172,0.02851912378904,0.447954831499996,0.561590602838701
"104",2.64646753246753,"Urban",0.476274038461538,NA,"1",2.64646753246753,"Urban",0.453170944376885,0.0281581248574572,0.398189359870272,0.512179439773881
"105",2.71676623376623,"Agricultural",0.476274038461538,NA,"1",2.71676623376623,"Agricultural",0.472112134585852,0.0290540967730868,0.413098000829826,0.530010286380322
"106",2.71676623376623,"Natural",0.476274038461538,NA,"1",2.71676623376623,"Natural",0.480723752637154,0.0364032368253683,0.40953055754537,0.551341579510182
"107",2.71676623376623,"Seminatural",0.476274038461538,NA,"1",2.71676623376623,"Seminatural",0.50416434787988,0.0288417941033904,0.447075019443296,0.561423635676405
"108",2.71676623376623,"Urban",0.476274038461538,NA,"1",2.71676623376623,"Urban",0.455266998504242,0.0282837589270589,0.399757274979391,0.514658389567263
"109",2.78706493506494,"Agricultural",0.476274038461538,NA,"1",2.78706493506494,"Agricultural",0.470810308422956,0.0293344243630173,0.411785675248721,0.529908931286557
"110",2.78706493506494,"Natural",0.476274038461538,NA,"1",2.78706493506494,"Natural",0.48011501785215,0.0367476175993014,0.409004521620311,0.551842149258517
"111",2.78706493506494,"Seminatural",0.476274038461538,NA,"1",2.78706493506494,"Seminatural",0.503901416554578,0.0292878998232225,0.446281113491362,0.561715609189093
"112",2.78706493506494,"Urban",0.476274038461538,NA,"1",2.78706493506494,"Urban",0.457376619407893,0.0286376878762105,0.401614972104721,0.516473868985976
"113",2.85736363636364,"Agricultural",0.476274038461538,NA,"1",2.85736363636364,"Agricultural",0.469621793894004,0.0296725209455815,0.409850831932473,0.529403543201745
"114",2.85736363636364,"Natural",0.476274038461538,NA,"1",2.85736363636364,"Natural",0.479459995055828,0.0369993379013144,0.407791046763511,0.552766115649211
"115",2.85736363636364,"Seminatural",0.476274038461538,NA,"1",2.85736363636364,"Seminatural",0.503737961090449,0.0295821598015139,0.445814293461179,0.561828536862955
"116",2.85736363636364,"Urban",0.476274038461538,NA,"1",2.85736363636364,"Urban",0.459481366723276,0.028745807495789,0.403749910406121,0.518524781843685
"117",2.92766233766234,"Agricultural",0.476274038461538,NA,"1",2.92766233766234,"Agricultural",0.468346665762862,0.030102559296712,0.408045058961977,0.528724159881676
"118",2.92766233766234,"Natural",0.476274038461538,NA,"1",2.92766233766234,"Natural",0.479036530010069,0.0375028838655222,0.406674168174312,0.553464537306947
"119",2.92766233766234,"Seminatural",0.476274038461538,NA,"1",2.92766233766234,"Seminatural",0.503613129714552,0.0298301082368279,0.445248985915113,0.561988037980842
"120",2.92766233766234,"Urban",0.476274038461538,NA,"1",2.92766233766234,"Urban",0.461367223251572,0.0293110782033298,0.405716174976221,0.521188996139938
"121",2.99796103896104,"Agricultural",0.476274038461538,NA,"1",2.99796103896104,"Agricultural",0.467196469102662,0.0302481546747577,0.406315677667663,0.528209143116
"122",2.99796103896104,"Natural",0.476274038461538,NA,"1",2.99796103896104,"Natural",0.478763944982133,0.0379171114117152,0.406244995380913,0.554005108765477
"123",2.99796103896104,"Seminatural",0.476274038461538,NA,"1",2.99796103896104,"Seminatural",0.503123217789139,0.0303407535828286,0.444348674640534,0.561755078837467
"124",2.99796103896104,"Urban",0.476274038461538,NA,"1",2.99796103896104,"Urban",0.463428150045087,0.0295127952179695,0.407558445625848,0.524014521486829
"125",3.06825974025974,"Agricultural",0.476274038461538,NA,"1",3.06825974025974,"Agricultural",0.465850308099534,0.0304641438045607,0.405191857785065,0.527871779008607
"126",3.06825974025974,"Natural",0.476274038461538,NA,"1",3.06825974025974,"Natural",0.478358200376836,0.0385917332181483,0.404073879344308,0.553728288478546
"127",3.06825974025974,"Seminatural",0.476274038461538,NA,"1",3.06825974025974,"Seminatural",0.502557165406382,0.0309590878789755,0.443003570099113,0.562674264237038
"128",3.06825974025974,"Urban",0.476274038461538,NA,"1",3.06825974025974,"Urban",0.465586237554894,0.0301160396904636,0.4087439788328,0.526668015913862
"129",3.13855844155844,"Agricultural",0.476274038461538,NA,"1",3.13855844155844,"Agricultural",0.464507128939213,0.03095421779869,0.403258070917398,0.527156785694898
"130",3.13855844155844,"Natural",0.476274038461538,NA,"1",3.13855844155844,"Natural",0.478054318474229,0.0393257634823543,0.402410745759395,0.555044106301288
"131",3.13855844155844,"Seminatural",0.476274038461538,NA,"1",3.13855844155844,"Seminatural",0.502151878111009,0.031896558054114,0.441019209586749,0.563311825267852
"132",3.13855844155844,"Urban",0.476274038461538,NA,"1",3.13855844155844,"Urban",0.467749811512056,0.0305532918107801,0.409370778954384,0.529387568346343
"133",3.20885714285714,"Agricultural",0.476274038461538,NA,"1",3.20885714285714,"Agricultural",0.463143469935015,0.0313909030012954,0.401650198522938,0.526335301368544
"134",3.20885714285714,"Natural",0.476274038461538,NA,"1",3.20885714285714,"Natural",0.477493603550278,0.040271281683655,0.400756769082381,0.555343357026733
"135",3.20885714285714,"Seminatural",0.476274038461538,NA,"1",3.20885714285714,"Seminatural",0.501915468365309,0.0327193274955925,0.438891314988171,0.563169428956118
"136",3.20885714285714,"Urban",0.476274038461538,NA,"1",3.20885714285714,"Urban",0.469554746522877,0.0309824479947395,0.410138504854207,0.532138476717067
"137",3.27915584415584,"Agricultural",0.476274038461538,NA,"1",3.27915584415584,"Agricultural",0.461982924087661,0.031923307756849,0.39911658162511,0.525546557452826
"138",3.27915584415584,"Natural",0.476274038461538,NA,"1",3.27915584415584,"Natural",0.476957133954588,0.0410459980364426,0.399500077965383,0.555699769283578
"139",3.27915584415584,"Seminatural",0.476274038461538,NA,"1",3.27915584415584,"Seminatural",0.501447220111563,0.0334095219683131,0.436753061243787,0.563863472083028
"140",3.27915584415584,"Urban",0.476274038461538,NA,"1",3.27915584415584,"Urban",0.471625935778092,0.0313882648497912,0.410647238024379,0.535204305580616
"141",3.34945454545455,"Agricultural",0.476274038461538,NA,"1",3.34945454545455,"Agricultural",0.460638172364371,0.0324894432639431,0.397544021941336,0.525498429330186
"142",3.34945454545455,"Natural",0.476274038461538,NA,"1",3.34945454545455,"Natural",0.476439326514877,0.0417472755936302,0.396537895162077,0.557167717711003
"143",3.34945454545455,"Seminatural",0.476274038461538,NA,"1",3.34945454545455,"Seminatural",0.501267673698857,0.034100971278863,0.434607004641797,0.564845339641725
"144",3.34945454545455,"Urban",0.476274038461538,NA,"1",3.34945454545455,"Urban",0.473695914872263,0.0318284630274312,0.411208153394069,0.538275740400541
"145",3.41975324675325,"Agricultural",0.476274038461538,NA,"1",3.41975324675325,"Agricultural",0.459627630162164,0.0331501202185485,0.395753586045189,0.525321284055647
"146",3.41975324675325,"Natural",0.476274038461538,NA,"1",3.41975324675325,"Natural",0.475848614418847,0.0423354410829218,0.39457019907701,0.55831252035438
"147",3.41975324675325,"Seminatural",0.476274038461538,NA,"1",3.41975324675325,"Seminatural",0.50097110465149,0.0348585627050929,0.43289281463282,0.565509545253329
"148",3.41975324675325,"Urban",0.476274038461538,NA,"1",3.41975324675325,"Urban",0.475690229505752,0.0325579400013656,0.412574778355252,0.540326211937682
"149",3.49005194805195,"Agricultural",0.476274038461538,NA,"1",3.49005194805195,"Agricultural",0.458348919721608,0.0341653322407023,0.393327954079514,0.524913779969009
"150",3.49005194805195,"Natural",0.476274038461538,NA,"1",3.49005194805195,"Natural",0.47542247732407,0.0433654261867911,0.391854443673024,0.560069161299797
"151",3.49005194805195,"Seminatural",0.476274038461538,NA,"1",3.49005194805195,"Seminatural",0.500558450748603,0.0357666719504035,0.431008029502797,0.566193415030675
"152",3.49005194805195,"Urban",0.476274038461538,NA,"1",3.49005194805195,"Urban",0.477462675643536,0.0329127276181795,0.413056285409725,0.543062967786278
"153",3.56035064935065,"Agricultural",0.476274038461538,NA,"1",3.56035064935065,"Agricultural",0.457139503903148,0.0349426777400083,0.390863479439564,0.52486916418637
"154",3.56035064935065,"Natural",0.476274038461538,NA,"1",3.56035064935065,"Natural",0.474874303687101,0.0446346277219123,0.389682751401291,0.561211271684898
"155",3.56035064935065,"Seminatural",0.476274038461538,NA,"1",3.56035064935065,"Seminatural",0.50024514096545,0.0363870487144036,0.428172505563655,0.566962568146975
"156",3.56035064935065,"Urban",0.476274038461538,NA,"1",3.56035064935065,"Urban",0.479680698580301,0.0335847400802335,0.414066155671708,0.546230701641759
"157",3.63064935064935,"Agricultural",0.476274038461538,NA,"1",3.63064935064935,"Agricultural",0.455977957574355,0.0357541700102427,0.388591435611318,0.524768612797478
"158",3.63064935064935,"Natural",0.476274038461538,NA,"1",3.63064935064935,"Natural",0.474055856538838,0.0454938264501568,0.38829138362819,0.562169002345231
"159",3.63064935064935,"Seminatural",0.476274038461538,NA,"1",3.63064935064935,"Seminatural",0.499732935776022,0.0374211004954789,0.425786397483188,0.56776843360534
"160",3.63064935064935,"Urban",0.476274038461538,NA,"1",3.63064935064935,"Urban",0.481890641976676,0.0342577270347353,0.414365918639932,0.548706990017932
"161",3.70094805194805,"Agricultural",0.476274038461538,NA,"1",3.70094805194805,"Agricultural",0.454859171544751,0.0364212920061657,0.385860376298574,0.524560971551033
"162",3.70094805194805,"Natural",0.476274038461538,NA,"1",3.70094805194805,"Natural",0.473318816551228,0.0467540456002025,0.385976977730868,0.562491964687674
"163",3.70094805194805,"Seminatural",0.476274038461538,NA,"1",3.70094805194805,"Seminatural",0.499239267952929,0.0383348077034975,0.423164956591898,0.568411206389899
"164",3.70094805194805,"Urban",0.476274038461538,NA,"1",3.70094805194805,"Urban",0.484009517836684,0.0350369051760807,0.414352887933116,0.551565285816618
"165",3.77124675324675,"Agricultural",0.476274038461538,NA,"1",3.77124675324675,"Agricultural",0.453540351481332,0.0373861572255874,0.383942126512199,0.525212230294728
"166",3.77124675324675,"Natural",0.476274038461538,NA,"1",3.77124675324675,"Natural",0.472857103726501,0.0480637980655295,0.383480058544721,0.564200643740536
"167",3.77124675324675,"Seminatural",0.476274038461538,NA,"1",3.77124675324675,"Seminatural",0.498932646438298,0.0392784995412721,0.421519929759864,0.569260053413334
"168",3.77124675324675,"Urban",0.476274038461538,NA,"1",3.77124675324675,"Urban",0.485910388734545,0.03578721991289,0.414667229362071,0.554679640648684
"169",3.84154545454545,"Agricultural",0.476274038461538,NA,"1",3.84154545454545,"Agricultural",0.452321769259351,0.0382182205061565,0.381770733560635,0.525370355165905
"170",3.84154545454545,"Natural",0.476274038461538,NA,"1",3.84154545454545,"Natural",0.472286162472698,0.0492835276276706,0.381304183666453,0.565215270385418
"171",3.84154545454545,"Seminatural",0.476274038461538,NA,"1",3.84154545454545,"Seminatural",0.498364044915104,0.0403452929508912,0.419505289566518,0.570489805553484
"172",3.84154545454545,"Urban",0.476274038461538,NA,"1",3.84154545454545,"Urban",0.487742804738193,0.0365598592649307,0.414653935467682,0.557838567198407
"173",3.91184415584416,"Agricultural",0.476274038461538,NA,"1",3.91184415584416,"Agricultural",0.451187312974406,0.0389238220245923,0.379489819692192,0.525789130425672
"174",3.91184415584416,"Natural",0.476274038461538,NA,"1",3.91184415584416,"Natural",0.471749932691899,0.0507562225415832,0.378939114756417,0.565789534239722
"175",3.91184415584416,"Seminatural",0.476274038461538,NA,"1",3.91184415584416,"Seminatural",0.497735091043857,0.0412218023945259,0.417427601863718,0.571530053676461
"176",3.91184415584416,"Urban",0.476274038461538,NA,"1",3.91184415584416,"Urban",0.489619289733329,0.0374226280649336,0.414957728908483,0.560882455268871
"177",3.98214285714286,"Agricultural",0.476274038461538,NA,"1",3.98214285714286,"Agricultural",0.450011859847635,0.0399592076113183,0.376991235062601,0.526125596783854
"178",3.98214285714286,"Natural",0.476274038461538,NA,"1",3.98214285714286,"Natural",0.471120340120635,0.0521888144837222,0.376324749056746,0.566398198807004
