IT,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
1.26,Agricultural,0.528169014084507,NA,1,1.26,Agricultural,0.9492898382454567,0.04409822554345693,0.7743718140991013,0.9943508425487663
1.26,Natural,0.528169014084507,NA,1,1.26,Natural,0.8826658824112327,0.07720074583927133,0.6518980015483177,0.9763701831203883
1.26,Urban,0.528169014084507,NA,1,1.26,Urban,0.02348466465414567,0.021972162966334443,0.00220574661536755,0.12897046919382946
1.308838383838384,Agricultural,0.528169014084507,NA,1,1.308838383838384,Agricultural,0.9465134841019719,0.045468683757377344,0.7715041420634073,0.9938235448071546
1.308838383838384,Natural,0.528169014084507,NA,1,1.308838383838384,Natural,0.8774236258158667,0.07833720303093006,0.6485058262048065,0.9741762327796383
1.308838383838384,Urban,0.528169014084507,NA,1,1.308838383838384,Urban,0.02545722025334027,0.023170071843107206,0.0025246636016610507,0.13321552174561024
1.3576767676767676,Agricultural,0.528169014084507,NA,1,1.3576767676767676,Agricultural,0.9436530327966786,0.046835319230648834,0.7691408887865769,0.9931717014017198
1.3576767676767676,Natural,0.528169014084507,NA,1,1.3576767676767676,Natural,0.872541689245947,0.07924875538010316,0.6453440601836304,0.9721383268962649
1.3576767676767676,Urban,0.528169014084507,NA,1,1.3576767676767676,Urban,0.027639667914343254,0.024572023195999243,0.0029019000744463504,0.13718083377413745
1.4065151515151515,Agricultural,0.528169014084507,NA,1,1.4065151515151515,Agricultural,0.9406160614969776,0.048434316304517444,0.7685161166837599,0.9923885699482216
1.4065151515151515,Natural,0.528169014084507,NA,1,1.4065151515151515,Natural,0.8672313604152899,0.08072827378414649,0.6422207250685225,0.9698459017962325
1.4065151515151515,Urban,0.528169014084507,NA,1,1.4065151515151515,Urban,0.030020233935289214,0.026287174536429394,0.0033504255457664817,0.14230101397317207
1.4553535353535354,Agricultural,0.528169014084507,NA,1,1.4553535353535354,Agricultural,0.9377443174944727,0.04952301484289141,0.767030431547248,0.9916308025763896
1.4553535353535354,Natural,0.528169014084507,NA,1,1.4553535353535354,Natural,0.8617183165492313,0.08132406540699329,0.6375351551368849,0.967293418631476
1.4553535353535354,Urban,0.528169014084507,NA,1,1.4553535353535354,Urban,0.03248212067049508,0.027660353846350773,0.0038626822212206105,0.14718063081386695
1.5041919191919193,Agricultural,0.528169014084507,NA,1,1.5041919191919193,Agricultural,0.934589783042341,0.05055848430088274,0.7634630210743688,0.9908286009242144
1.5041919191919193,Natural,0.528169014084507,NA,1,1.5041919191919193,Natural,0.8564225343999534,0.08218212445060176,0.6341755526779267,0.964297481268272
1.5041919191919193,Urban,0.528169014084507,NA,1,1.5041919191919193,Urban,0.035058255894959804,0.029085125836578875,0.004393686429463038,0.15243983065706182
1.5530303030303032,Agricultural,0.528169014084507,NA,1,1.5530303030303032,Agricultural,0.9311553779277812,0.05201290565396808,0.7600957481053972,0.9898650718766813
1.5530303030303032,Natural,0.528169014084507,NA,1,1.5530303030303032,Natural,0.850994950863286,0.08249814970378608,0.6312196431058693,0.9612795249611875
1.5530303030303032,Urban,0.528169014084507,NA,1,1.5530303030303032,Urban,0.037907943522940246,0.030506159256170215,0.004997680559758996,0.15846032567278198
1.6018686868686869,Agricultural,0.528169014084507,NA,1,1.6018686868686869,Agricultural,0.9276898413826349,0.05349957201279464,0.7569854342581509,0.9888191848784583
1.6018686868686869,Natural,0.528169014084507,NA,1,1.6018686868686869,Natural,0.844865042188909,0.08318172860074029,0.6270959169632854,0.9579365496639913
1.6018686868686869,Urban,0.528169014084507,NA,1,1.6018686868686869,Urban,0.040960024698979365,0.03208606114112973,0.005657149454105963,0.16361793559328752
1.6507070707070708,Agricultural,0.528169014084507,NA,1,1.6507070707070708,Agricultural,0.9242007805928245,0.05473254474773985,0.7534303061462904,0.9876981310286073
1.6507070707070708,Natural,0.528169014084507,NA,1,1.6507070707070708,Natural,0.8385303825329724,0.08378523487781103,0.6233319968251272,0.9543793230195452
1.6507070707070708,Urban,0.528169014084507,NA,1,1.6507070707070708,Urban,0.044424171799958105,0.033991387819279135,0.006490392884768165,0.16919946188522453
1.6995454545454547,Agricultural,0.528169014084507,NA,1,1.6995454545454547,Agricultural,0.9204972066215664,0.055879157425596064,0.7499826009822386,0.9865074325657025
1.6995454545454547,Natural,0.528169014084507,NA,1,1.6995454545454547,Natural,0.8320402414624264,0.08466281594840852,0.6200663385902196,0.9506564324355309
1.6995454545454547,Urban,0.528169014084507,NA,1,1.6995454545454547,Urban,0.04822178149197411,0.03585266264713805,0.007442530409419464,0.17501381496646018
1.7483838383838384,Agricultural,0.528169014084507,NA,1,1.7483838383838384,Agricultural,0.9165631896832254,0.05714792493755266,0.7455377936298827,0.9850868326080322
1.7483838383838384,Natural,0.528169014084507,NA,1,1.7483838383838384,Natural,0.8251744285095057,0.08485960345281085,0.6163851892135994,0.946542808919387
1.7483838383838384,Urban,0.528169014084507,NA,1,1.7483838383838384,Urban,0.05201319493507059,0.03793243978995315,0.00856147883390464,0.18071460933174893
1.7972222222222223,Agricultural,0.528169014084507,NA,1,1.7972222222222223,Agricultural,0.9125096709233116,0.05834888111872379,0.7411239641085502,0.9834812851931741
1.7972222222222223,Natural,0.528169014084507,NA,1,1.7972222222222223,Natural,0.8180295443178656,0.084935453406856,0.6098280082987989,0.942214623563123
1.7972222222222223,Urban,0.528169014084507,NA,1,1.7972222222222223,Urban,0.056169567811154224,0.039498474638167275,0.009765773421461262,0.18849935072381904
1.8460606060606062,Agricultural,0.528169014084507,NA,1,1.8460606060606062,Agricultural,0.9081849489100027,0.05973587458047543,0.7369576086162484,0.9817343274394893
1.8460606060606062,Natural,0.528169014084507,NA,1,1.8460606060606062,Natural,0.811584794977597,0.08534579906562724,0.6049042397394514,0.938140530352245
1.8460606060606062,Urban,0.528169014084507,NA,1,1.8460606060606062,Urban,0.06036034374871014,0.041236825840993044,0.011159851457354097,0.1961451562061617
1.89489898989899,Agricultural,0.528169014084507,NA,1,1.89489898989899,Agricultural,0.9036538893226178,0.06088516994308553,0.7320316887060823,0.9797961060980787
1.89489898989899,Natural,0.528169014084507,NA,1,1.89489898989899,Natural,0.8040312347665245,0.08572261871834859,0.6017331435101227,0.933352619424716
1.89489898989899,Urban,0.528169014084507,NA,1,1.89489898989899,Urban,0.06515133224606212,0.04299913213059238,0.012831778584584041,0.2046632964738265
1.943737373737374,Agricultural,0.528169014084507,NA,1,1.943737373737374,Agricultural,0.8987162936488351,0.06204410252383619,0.727318488358773,0.9776228234720089
1.943737373737374,Natural,0.528169014084507,NA,1,1.943737373737374,Natural,0.7965912636621784,0.08660370021602266,0.5966212358480715,0.9283173579139086
