brain_it,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.1589448765640852,Agricultural,0.45733508771929826,NA,1,0.1589448765640852,Agricultural,0.5382597955499806,0.06607907854409921,0.4015345805037207,0.6521983414332856
0.1589448765640852,Natural,0.45733508771929826,NA,1,0.1589448765640852,Natural,0.47834387366370024,0.09396409285627196,0.32379183188413685,0.6472645656451662
0.1589448765640852,Seminatural,0.45733508771929826,NA,1,0.1589448765640852,Seminatural,0.345027243488726,0.03935365871001113,0.2754952711710837,0.4311238724533698
0.1589448765640852,Urban,0.45733508771929826,NA,1,0.1589448765640852,Urban,0.5559635051397376,0.08563457712942214,0.3759197145657692,0.6948497088153065
0.16892116815799246,Agricultural,0.45733508771929826,NA,1,0.16892116815799246,Agricultural,0.5361983550803614,0.06474812744163065,0.4036202889294284,0.6483387464550139
0.16892116815799246,Natural,0.45733508771929826,NA,1,0.16892116815799246,Natural,0.4791698550936356,0.09192942097095358,0.3271421715201487,0.6448943457960544
0.16892116815799246,Seminatural,0.45733508771929826,NA,1,0.16892116815799246,Seminatural,0.34708454595850363,0.03912502695544882,0.27734078568404913,0.43281373311224713
0.16892116815799246,Urban,0.45733508771929826,NA,1,0.16892116815799246,Urban,0.5536268637181777,0.08431083940938897,0.3779316039990332,0.6918292985359661
0.1788974597518997,Agricultural,0.45733508771929826,NA,1,0.1788974597518997,Agricultural,0.5343184059484589,0.06363089319349814,0.4047634049803838,0.6441530764480967
0.1788974597518997,Natural,0.45733508771929826,NA,1,0.1788974597518997,Natural,0.4800060893328908,0.08999298380125206,0.3295367715486376,0.6427362021646382
0.1788974597518997,Seminatural,0.45733508771929826,NA,1,0.1788974597518997,Seminatural,0.3493064419789155,0.03888659275065766,0.2793745350232766,0.43449041658837473
0.1788974597518997,Urban,0.45733508771929826,NA,1,0.1788974597518997,Urban,0.5510799564458851,0.08266398616958069,0.3795077972337909,0.6890122777487776
0.18887375134580692,Agricultural,0.45733508771929826,NA,1,0.18887375134580692,Agricultural,0.532256409047231,0.062197389439735115,0.4056390740720482,0.6412770668539649
0.18887375134580692,Natural,0.45733508771929826,NA,1,0.18887375134580692,Natural,0.48084358992749643,0.08860254478071426,0.3327174548546617,0.6403969769687129
0.18887375134580692,Seminatural,0.45733508771929826,NA,1,0.18887375134580692,Seminatural,0.35128329497777905,0.038886317261309235,0.2815121209475657,0.4362711752274087
0.18887375134580692,Urban,0.45733508771929826,NA,1,0.18887375134580692,Urban,0.5485662558009954,0.0814470737921732,0.37942972658623986,0.6854003893158691
0.19885004293971417,Agricultural,0.45733508771929826,NA,1,0.19885004293971417,Agricultural,0.5304590739932517,0.0604936449195631,0.4080104090439742,0.6378774905681879
0.19885004293971417,Natural,0.45733508771929826,NA,1,0.19885004293971417,Natural,0.48180071025178145,0.08656678354510047,0.33595797519298615,0.6383601834169106
0.19885004293971417,Seminatural,0.45733508771929826,NA,1,0.19885004293971417,Seminatural,0.3536273436215476,0.03891514775223979,0.2837783826252044,0.4379043519048099
0.19885004293971417,Urban,0.45733508771929826,NA,1,0.19885004293971417,Urban,0.545906922792746,0.08020233357300666,0.3816614296299454,0.6819675512952186
0.20882633453362143,Agricultural,0.45733508771929826,NA,1,0.20882633453362143,Agricultural,0.5287990212723774,0.059186666425998985,0.40971295103679845,0.6345250945475058
0.20882633453362143,Natural,0.45733508771929826,NA,1,0.20882633453362143,Natural,0.4824557592950136,0.08430500183444567,0.33861129657578937,0.6357183037182499
0.20882633453362143,Seminatural,0.45733508771929826,NA,1,0.20882633453362143,Seminatural,0.3558533494972417,0.03878456782300285,0.2863532222825731,0.43944453664662775
0.20882633453362143,Urban,0.45733508771929826,NA,1,0.20882633453362143,Urban,0.5431512188698662,0.0782457651101015,0.38271258568316463,0.6782044254359442
0.21880262612752865,Agricultural,0.45733508771929826,NA,1,0.21880262612752865,Agricultural,0.5270186267902469,0.05780476758049984,0.4119449913434987,0.631465704517996
0.21880262612752865,Natural,0.45733508771929826,NA,1,0.21880262612752865,Natural,0.48323849488379955,0.08210269093559612,0.3414662325721754,0.6340213410822081
0.21880262612752865,Seminatural,0.45733508771929826,NA,1,0.21880262612752865,Seminatural,0.3582740789911095,0.0386879475639926,0.2886184362560408,0.441517190987107
0.21880262612752865,Urban,0.45733508771929826,NA,1,0.21880262612752865,Urban,0.5402593753556244,0.07688471029987372,0.38395392524442096,0.6742671336552862
0.22877891772143588,Agricultural,0.45733508771929826,NA,1,0.22877891772143588,Agricultural,0.525203897471826,0.05619654554512838,0.41346037236092187,0.6276974924342456
0.22877891772143588,Natural,0.45733508771929826,NA,1,0.22877891772143588,Natural,0.48456989433766007,0.0799772523618605,0.3446593109141392,0.6317168587366987
0.22877891772143588,Seminatural,0.45733508771929826,NA,1,0.22877891772143588,Seminatural,0.3607615139584371,0.03842125385513871,0.2909940736115388,0.44320688231762856
0.22877891772143588,Urban,0.45733508771929826,NA,1,0.22877891772143588,Urban,0.5377320826951494,0.07540432489983322,0.38634030441349343,0.6708284583954819
0.23875520931534314,Agricultural,0.45733508771929826,NA,1,0.23875520931534314,Agricultural,0.5238498143498908,0.055190740501810304,0.41478068744857116,0.6240512192453329
0.23875520931534314,Natural,0.45733508771929826,NA,1,0.23875520931534314,Natural,0.48502395484997796,0.07812098807780837,0.3475979099692277,0.6294463349015091
0.23875520931534314,Seminatural,0.45733508771929826,NA,1,0.23875520931534314,Seminatural,0.3634036961739308,0.03853566558875517,0.2933331739167307,0.44577511949679316
0.23875520931534314,Urban,0.45733508771929826,NA,1,0.23875520931534314,Urban,0.5355117849843122,0.07371231729711863,0.3865826053952993,0.6670421802355091
0.2487315009092504,Agricultural,0.45733508771929826,NA,1,0.2487315009092504,Agricultural,0.5216270816297359,0.053743759366971115,0.41491476317744413,0.6209977805715928
0.2487315009092504,Natural,0.45733508771929826,NA,1,0.2487315009092504,Natural,0.48557681855615453,0.07643955032140118,0.35045454425969913,0.6272157724258273
0.2487315009092504,Seminatural,0.45733508771929826,NA,1,0.2487315009092504,Seminatural,0.36586366603161663,0.03822065455550523,0.2960055322519096,0.44700277032857477
0.2487315009092504,Urban,0.45733508771929826,NA,1,0.2487315009092504,Urban,0.5326014854500025,0.07232663415952675,0.38754633139372585,0.6635218457254337
0.2587077925031576,Agricultural,0.45733508771929826,NA,1,0.2587077925031576,Agricultural,0.5195901700801718,0.05300661661112527,0.41559549657969663,0.6175349219004492
0.2587077925031576,Natural,0.45733508771929826,NA,1,0.2587077925031576,Natural,0.4864904361443284,0.0746446549383168,0.35306757636906744,0.6251619534893861
0.2587077925031576,Seminatural,0.45733508771929826,NA,1,0.2587077925031576,Seminatural,0.3683480879978628,0.03776329114730622,0.2987985832234651,0.4481769057058424
0.2587077925031576,Urban,0.45733508771929826,NA,1,0.2587077925031576,Urban,0.5296894299119291,0.07097494387784532,0.38875601504265667,0.6593845684535119
0.26868408409706485,Agricultural,0.45733508771929826,NA,1,0.26868408409706485,Agricultural,0.5180990252513102,0.05236065181648117,0.41704370515531647,0.6142105673651599
0.26868408409706485,Natural,0.45733508771929826,NA,1,0.26868408409706485,Natural,0.4868671657485661,0.07283841451711746,0.35649814639850236,0.6229633143256416
0.26868408409706485,Seminatural,0.45733508771929826,NA,1,0.26868408409706485,Seminatural,0.3711638294596866,0.03761361034964868,0.30146447658903586,0.45007181040622163
0.26868408409706485,Urban,0.45733508771929826,NA,1,0.26868408409706485,Urban,0.5268819137853336,0.06957652721307588,0.3887916124509561,0.6551400872477764
0.27866037569097213,Agricultural,0.45733508771929826,NA,1,0.27866037569097213,Agricultural,0.5165445658173089,0.05123323227549577,0.41732221816969856,0.6111975147205333
0.27866037569097213,Natural,0.45733508771929826,NA,1,0.27866037569097213,Natural,0.4874139484594916,0.0710594076452731,0.35973757149344987,0.6213563401562884
0.27866037569097213,Seminatural,0.45733508771929826,NA,1,0.27866037569097213,Seminatural,0.37398788820204304,0.03758156473616515,0.30415889720825684,0.451635556872037
0.27866037569097213,Urban,0.45733508771929826,NA,1,0.27866037569097213,Urban,0.523985924986458,0.06796676518780832,0.38970473208890016,0.6515752764809253
