brain_it,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.1589448765640852,Agricultural,0.52093216374269,NA,1,0.1589448765640852,Agricultural,0.5950984815650255,0.05877148476736168,0.4661309156128778,0.6930912188143997
0.1589448765640852,Natural,0.52093216374269,NA,1,0.1589448765640852,Natural,0.5328837398324513,0.07123162859191007,0.3904936750961032,0.6562747812641722
0.1589448765640852,Urban,0.52093216374269,NA,1,0.1589448765640852,Urban,0.5653428609395212,0.08470908771079282,0.3876990588668725,0.6988804530540724
0.16892116815799246,Agricultural,0.52093216374269,NA,1,0.16892116815799246,Agricultural,0.5937668263785597,0.05791471291667998,0.4667452912331779,0.6907393002963647
0.16892116815799246,Natural,0.52093216374269,NA,1,0.16892116815799246,Natural,0.5324761623171097,0.06966498794910443,0.39320103847548127,0.6534144651777497
0.16892116815799246,Urban,0.52093216374269,NA,1,0.16892116815799246,Urban,0.5624091549515609,0.08339743753729606,0.38864926710186465,0.6959886884430807
0.1788974597518997,Agricultural,0.52093216374269,NA,1,0.1788974597518997,Agricultural,0.5919494390744926,0.05711320228160052,0.46732389409361486,0.6882444364979281
0.1788974597518997,Natural,0.52093216374269,NA,1,0.1788974597518997,Natural,0.5322325262017954,0.06807599699310216,0.39549244878650086,0.65091748067072
0.1788974597518997,Urban,0.52093216374269,NA,1,0.1788974597518997,Urban,0.5598392018407836,0.08210059351217656,0.3892847690144425,0.6930290246497153
0.18887375134580692,Agricultural,0.52093216374269,NA,1,0.18887375134580692,Agricultural,0.590351327746916,0.056352565999872505,0.46794929900195087,0.6861749618308647
0.18887375134580692,Natural,0.52093216374269,NA,1,0.18887375134580692,Natural,0.5318454050095802,0.06628968589016702,0.39751226500196013,0.6487056856936222
0.18887375134580692,Urban,0.52093216374269,NA,1,0.18887375134580692,Urban,0.5569318212180098,0.0805974316055556,0.390126311338016,0.6897733420220373
0.19885004293971417,Agricultural,0.52093216374269,NA,1,0.19885004293971417,Agricultural,0.5886288496504808,0.0556373049262891,0.46851721359381876,0.6841690093077403
0.19885004293971417,Natural,0.52093216374269,NA,1,0.19885004293971417,Natural,0.5314392262238021,0.06448245944443103,0.3999507176128248,0.646594685944138
0.19885004293971417,Urban,0.52093216374269,NA,1,0.19885004293971417,Urban,0.5540417523602804,0.07964804632613864,0.39078361577832676,0.6869862070307785
0.20882633453362143,Agricultural,0.52093216374269,NA,1,0.20882633453362143,Agricultural,0.58702074853008,0.05493577901644489,0.46890208127923455,0.6820834962715285
0.20882633453362143,Natural,0.52093216374269,NA,1,0.20882633453362143,Natural,0.5309509130857427,0.06273490393783972,0.4017756224861949,0.6442970661824974
0.20882633453362143,Urban,0.52093216374269,NA,1,0.20882633453362143,Urban,0.5509240806943259,0.07819368965721328,0.39239671532564874,0.6832690655823594
0.21880262612752865,Agricultural,0.52093216374269,NA,1,0.21880262612752865,Agricultural,0.5854754036347459,0.053966394481802696,0.46974346956449287,0.6797892150953563
0.21880262612752865,Natural,0.52093216374269,NA,1,0.21880262612752865,Natural,0.530801930088596,0.06157859651725079,0.40428547291770844,0.6424134861394297
0.21880262612752865,Urban,0.52093216374269,NA,1,0.21880262612752865,Urban,0.5477958024795143,0.07732988616007838,0.3932466527060097,0.6795387838531409
0.22877891772143588,Agricultural,0.52093216374269,NA,1,0.22877891772143588,Agricultural,0.5839349629256201,0.05281076704720038,0.4707783828435328,0.6774188019578865
0.22877891772143588,Natural,0.52093216374269,NA,1,0.22877891772143588,Natural,0.5303655412282268,0.060818542788472374,0.40665513799945957,0.6394028778636434
0.22877891772143588,Urban,0.52093216374269,NA,1,0.22877891772143588,Urban,0.5448035489799645,0.075698207082522,0.3944011535118727,0.6762567157856836
0.23875520931534314,Agricultural,0.52093216374269,NA,1,0.23875520931534314,Agricultural,0.5822946114323411,0.0519357808693868,0.4713238528802612,0.6749296568912502
0.23875520931534314,Natural,0.52093216374269,NA,1,0.23875520931534314,Natural,0.5303116659933995,0.05967466788995515,0.408331003656318,0.6370545725262934
0.23875520931534314,Urban,0.52093216374269,NA,1,0.23875520931534314,Urban,0.5419197485898943,0.07461025269327899,0.39535311072762713,0.67247243907929255
0.2487315009092504,Agricultural,0.52093216374269,NA,1,0.2487315009092504,Agricultural,0.5804320366173992,0.051289931118588365,0.47161227657433685,0.6718649833162255
0.2487315009092504,Natural,0.52093216374269,NA,1,0.2487315009092504,Natural,0.5294813594544189,0.058428437636375584,0.4095911523794126,0.6351444272062637
0.2487315009092504,Urban,0.52093216374269,NA,1,0.2487315009092504,Urban,0.5393177905184212,0.0730502301191186,0.3962341438291754,0.6677935679297583
0.2587077925031576,Agricultural,0.52093216374269,NA,1,0.2587077925031576,Agricultural,0.5787373906752253,0.05040194091744256,0.472252369810463,0.6697487539770708
0.2587077925031576,Natural,0.52093216374269,NA,1,0.2587077925031576,Natural,0.5291976664164451,0.05716794089867319,0.41174267020116817,0.632812857177951
0.2587077925031576,Urban,0.52093216374269,NA,1,0.2587077925031576,Urban,0.5361109201810275,0.0715067121060435,0.39689898756609265,0.6641340467631602
0.26868408409706485,Agricultural,0.52093216374269,NA,1,0.26868408409706485,Agricultural,0.5774230752226698,0.04948383948727781,0.47259783907998393,0.6673161580097267
0.26868408409706485,Natural,0.52093216374269,NA,1,0.26868408409706485,Natural,0.5283085468169232,0.055529509058927146,0.41331843634693033,0.6304122171591945
0.26868408409706485,Urban,0.52093216374269,NA,1,0.26868408409706485,Urban,0.5333021574250365,0.0697296604435167,0.3968984116338026,0.6601676661487981
