brain_it,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.14903846153846154,Agricultural,0.483746875,NA,1,0.14903846153846154,Agricultural,0.5055183445196783,0.07607994138242473,0.3553230632980211,0.6366072370094596
0.14903846153846154,Natural,0.483746875,NA,1,0.14903846153846154,Natural,0.5059706832895225,0.07382200366275873,0.36158928241622346,0.6371974243544545
0.14903846153846154,Seminatural,0.483746875,NA,1,0.14903846153846154,Seminatural,0.3951029440794067,0.06100081470761142,0.2916353531951378,0.5207854271831737
0.14903846153846154,Urban,0.483746875,NA,1,0.14903846153846154,Urban,0.43009953374466725,0.09353145432388654,0.27777038781652613,0.6134377741513193
0.15570715228195542,Agricultural,0.483746875,NA,1,0.15570715228195542,Agricultural,0.5057470314755363,0.0745193590765676,0.35849561086657583,0.6346680760411256
0.15570715228195542,Natural,0.483746875,NA,1,0.15570715228195542,Natural,0.5054533643960438,0.07281221056435846,0.3635454503187373,0.6349358559205683
0.15570715228195542,Seminatural,0.483746875,NA,1,0.15570715228195542,Seminatural,0.3967667409192587,0.060388669963894366,0.2941283894151828,0.5206830795315884
0.15570715228195542,Urban,0.483746875,NA,1,0.15570715228195542,Urban,0.4306070709547248,0.09173132907323014,0.27956688026329984,0.6103130127321384
0.16237584302544933,Agricultural,0.483746875,NA,1,0.16237584302544933,Agricultural,0.506302589597948,0.07316478925066976,0.36128889958906135,0.6333332686097223
0.16237584302544933,Natural,0.483746875,NA,1,0.16237584302544933,Natural,0.5048321581218849,0.07158766382947095,0.366361637972706,0.632846535283794
0.16237584302544933,Seminatural,0.483746875,NA,1,0.16237584302544933,Seminatural,0.3981198362089178,0.059876476832637006,0.2966104912576177,0.5203260116094554
0.16237584302544933,Urban,0.483746875,NA,1,0.16237584302544933,Urban,0.4310564199186589,0.0898096347027438,0.2814153212404794,0.6076267953062567
0.1690445337689432,Agricultural,0.483746875,NA,1,0.1690445337689432,Agricultural,0.5069554494647697,0.071892105213887475,0.36360885973939655,0.6319645932572724
0.1690445337689432,Natural,0.483746875,NA,1,0.1690445337689432,Natural,0.504027437028766,0.07070472457708547,0.3680281456655649,0.6306338697186412
0.1690445337689432,Seminatural,0.483746875,NA,1,0.1690445337689432,Seminatural,0.39978705684050075,0.05919459563014745,0.2991243961268264,0.5197313958232379
0.1690445337689432,Urban,0.483746875,NA,1,0.1690445337689432,Urban,0.4310720377942281,0.08835837302502948,0.2831425456870872,0.6049410938226126
0.1757132245124371,Agricultural,0.483746875,NA,1,0.1757132245124371,Agricultural,0.5073504312093163,0.07023977006226216,0.3666144992721658,0.6307657159104056
0.1757132245124371,Natural,0.483746875,NA,1,0.1757132245124371,Natural,0.5034386115268397,0.06966294275939729,0.3696322948372728,0.6283930492771204
