brain_it,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.14903846153846154,Agricultural,0.4810923611111111,NA,1,0.14903846153846154,Agricultural,0.6058905348061572,0.05743916597381393,0.47950743849385985,0.7050613999652672
0.14903846153846154,Natural,0.4810923611111111,NA,1,0.14903846153846154,Natural,0.5882424877906263,0.0659009614503504,0.4402667189838546,0.7003501478095854
0.14903846153846154,Urban,0.4810923611111111,NA,1,0.14903846153846154,Urban,0.3459735614145294,0.06115463859209365,0.2428178922812966,0.4996204635617475
0.15570715228195542,Agricultural,0.4810923611111111,NA,1,0.15570715228195542,Agricultural,0.6032687535619284,0.057317454998790776,0.47882091543372585,0.7026529346739354
0.15570715228195542,Natural,0.4810923611111111,NA,1,0.15570715228195542,Natural,0.587954510734898,0.06489115368427806,0.44128953296644485,0.6994796024961647
0.15570715228195542,Urban,0.4810923611111111,NA,1,0.15570715228195542,Urban,0.34780080693420634,0.060674115344730724,0.24459219733131643,0.49890691151031824
0.16237584302544933,Agricultural,0.4810923611111111,NA,1,0.16237584302544933,Agricultural,0.6003333333300961,0.057117929925497614,0.4780116538359524,0.6994324777475448
0.16237584302544933,Natural,0.4810923611111111,NA,1,0.16237584302544933,Natural,0.5874618756260086,0.06418852425366245,0.44294801142465806,0.6981793125078117
0.16237584302544933,Urban,0.4810923611111111,NA,1,0.16237584302544933,Urban,0.3495166451765037,0.06030275879415239,0.24604652497233992,0.4987545620982235
0.1690445337689432,Agricultural,0.4810923611111111,NA,1,0.1690445337689432,Agricultural,0.5974524571978208,0.05687374907440219,0.47612819891083147,0.6962538271176987
0.1690445337689432,Natural,0.4810923611111111,NA,1,0.1690445337689432,Natural,0.5868913139530594,0.06335696988360491,0.44469131044391214,0.6970024742081272
0.1690445337689432,Urban,0.4810923611111111,NA,1,0.1690445337689432,Urban,0.3513355631319801,0.059960053005073025,0.24777269371201877,0.49747249808285376
0.1757132245124371,Agricultural,0.4810923611111111,NA,1,0.1757132245124371,Agricultural,0.5947725191039452,0.05694671255902558,0.475184605392022,0.6934465584458364
0.1757132245124371,Natural,0.4810923611111111,NA,1,0.1757132245124371,Natural,0.5866215755547167,0.062332764034909977,0.44626198315143817,0.6960251040439334
0.1757132245124371,Urban,0.4810923611111111,NA,1,0.1757132245124371,Urban,0.3530881455291437,0.059525690967459195,0.24970226591634698,0.4973052100021043
0.182381915255931,Agricultural,0.4810923611111111,NA,1,0.182381915255931,Agricultural,0.5918717286062917,0.057046438934529514,0.47364917032267206,0.6905127864526697
0.182381915255931,Natural,0.4810923611111111,NA,1,0.182381915255931,Natural,0.5863007855204916,0.061551245727681905,0.4482380502634375,0.6943875625507012
0.182381915255931,Urban,0.4810923611111111,NA,1,0.182381915255931,Urban,0.35493036338666706,0.05910796970816349,0.2518178799020834,0.4967446266504601
0.1890506059994249,Agricultural,0.4810923611111111,NA,1,0.1890506059994249,Agricultural,0.5889080769482942,0.05639286712108032,0.4716931304525674,0.6874971155194611
0.1890506059994249,Natural,0.4810923611111111,NA,1,0.1890506059994249,Natural,0.5858148452031077,0.060521720810227254,0.44966545417166565,0.6931171984729797
0.1890506059994249,Urban,0.4810923611111111,NA,1,0.1890506059994249,Urban,0.3568636069258437,0.058444624271123506,0.2532392789095313,0.4962489088577364
0.19571929674291877,Agricultural,0.4810923611111111,NA,1,0.19571929674291877,Agricultural,0.5856159178989881,0.05606130070607349,0.46990435367017686,0.6840028561591628
0.19571929674291877,Natural,0.4810923611111111,NA,1,0.19571929674291877,Natural,0.5854867347449348,0.059717702367344694,0.45113048072710965,0.6923977486425413
0.19571929674291877,Urban,0.4810923611111111,NA,1,0.19571929674291877,Urban,0.35862223456382136,0.05804987141699012,0.25555350270484717,0.4969078644380539
0.20238798748641268,Agricultural,0.4810923611111111,NA,1,0.20238798748641268,Agricultural,0.5827327266767435,0.05558179701257308,0.46843714453527335,0.6802547027406912
0.20238798748641268,Natural,0.4810923611111111,NA,1,0.20238798748641268,Natural,0.5852605756903095,0.05904079575760794,0.4539562047404818,0.6913344543715563
0.20238798748641268,Urban,0.4810923611111111,NA,1,0.20238798748641268,Urban,0.3606134451396049,0.05762903001716244,0.25805841741652624,0.4960350511145678
0.2090566782299066,Agricultural,0.4810923611111111,NA,1,0.2090566782299066,Agricultural,0.579729913777066,0.0552139635649659,0.4666113506231633,0.6766944117943366
0.2090566782299066,Natural,0.4810923611111111,NA,1,0.2090566782299066,Natural,0.5848448876581662,0.05835223649620443,0.45555699727773896,0.6899187296765796
0.2090566782299066,Urban,0.4810923611111111,NA,1,0.2090566782299066,Urban,0.3626648943095812,0.05751186375610186,0.2606161943537367,0.4965437864470375
0.21572536897340047,Agricultural,0.4810923611111111,NA,1,0.21572536897340047,Agricultural,0.5766529541152974,0.05482659704894685,0.4649507460833247,0.6732130198784568
0.21572536897340047,Natural,0.4810923611111111,NA,1,0.21572536897340047,Natural,0.5841474942353053,0.05756790131790421,0.4572346262026352,0.6882021325109762
0.21572536897340047,Urban,0.4810923611111111,NA,1,0.21572536897340047,Urban,0.36474426604752164,0.056987725898786264,0.26234753084213686,0.49626217709937465
0.22239405971689435,Agricultural,0.4810923611111111,NA,1,0.22239405971689435,Agricultural,0.5731426961810329,0.05437264803788852,0.4628744984518991,0.6694879200268423
0.22239405971689435,Natural,0.4810923611111111,NA,1,0.22239405971689435,Natural,0.5835612584456307,0.056714079258297,0.45856812649639805,0.6866022524003464
0.22239405971689435,Urban,0.4810923611111111,NA,1,0.22239405971689435,Urban,0.3666052430086867,0.05638760053768574,0.2646681061524059,0.49587367518685005
0.22906275046038826,Agricultural,0.4810923611111111,NA,1,0.22906275046038826,Agricultural,0.570096725174404,0.05389995490671043,0.46050952782588345,0.6659661803286938
0.22906275046038826,Natural,0.4810923611111111,NA,1,0.22906275046038826,Natural,0.5830805289368421,0.05606389407963382,0.46026360770748115,0.684718724154044
0.22906275046038826,Urban,0.4810923611111111,NA,1,0.22906275046038826,Urban,0.36873840512518613,0.055611447553672,0.26663771093382027,0.4960953482982348
0.23573144120388215,Agricultural,0.4810923611111111,NA,1,0.23573144120388215,Agricultural,0.5668294297746286,0.05353370250542166,0.45858247330148405,0.6624690914463164
0.23573144120388215,Natural,0.4810923611111111,NA,1,0.23573144120388215,Natural,0.582407725229907,0.055110977445607084,0.4612738529307288,0.6834350297510553
0.23573144120388215,Urban,0.4810923611111111,NA,1,0.23573144120388215,Urban,0.37094953486184246,0.05502616372606907,0.269301595616206,0.49538988226337455
0.24240013194737603,Agricultural,0.4810923611111111,NA,1,0.24240013194737603,Agricultural,0.563529768018202,0.05287877488875461,0.45692308653197106,0.6592697521793187
