Brain.weight,Habitat,Preference,Species,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.26,Agricultural,0.4725274725274725,NA,1,0.26,Agricultural,0.8429984485334354,0.10147994049286962,0.5733585604789289,0.9676203129716326
0.26,Natural,0.4725274725274725,NA,1,0.26,Natural,0.7938078910255697,0.11241137659462747,0.5095101293523508,0.9458394560589523
0.26,Urban,0.4725274725274725,NA,1,0.26,Urban,0.10565828259700938,0.07419245863373689,0.016356229850966086,0.3315534472741911
0.3108872053872054,Agricultural,0.4725274725274725,NA,1,0.3108872053872054,Agricultural,0.8261715276527974,0.10592601286614547,0.5603937332093266,0.9611913017260374
0.3108872053872054,Natural,0.4725274725274725,NA,1,0.3108872053872054,Natural,0.7817232364085267,0.11379253705999594,0.504452971539055,0.9388814188283857
0.3108872053872054,Urban,0.4725274725274725,NA,1,0.3108872053872054,Urban,0.11535035567507229,0.07781324505077292,0.01912208404013254,0.34305241102089634
0.3617744107744108,Agricultural,0.4725274725274725,NA,1,0.3617744107744108,Agricultural,0.8087083355073956,0.1089289801239017,0.5419127304856349,0.9537228495179512
0.3617744107744108,Natural,0.4725274725274725,NA,1,0.3617744107744108,Natural,0.7688478142179449,0.11456719117216273,0.49725823246285944,0.9317385679334208
0.3617744107744108,Urban,0.4725274725274725,NA,1,0.3617744107744108,Urban,0.1252346591938209,0.08121614104766181,0.022688501096499405,0.3561748183481777
0.4126616161616162,Agricultural,0.4725274725274725,NA,1,0.4126616161616162,Agricultural,0.7898796576837125,0.11189978767196382,0.5282457426167325,0.9452687860376975
0.4126616161616162,Natural,0.4725274725274725,NA,1,0.4126616161616162,Natural,0.7559096025004203,0.11581199760273543,0.4880739724124945,0.923372565192541
0.4126616161616162,Urban,0.4725274725274725,NA,1,0.4126616161616162,Urban,0.1349512238070208,0.08448257518094328,0.026549230816870575,0.36800064149797207
0.4635488215488216,Agricultural,0.4725274725274725,NA,1,0.4635488215488216,Agricultural,0.77004152327975,0.1139236278265028,0.5064758441247339,0.9337122503091052
0.4635488215488216,Natural,0.4725274725274725,NA,1,0.4635488215488216,Natural,0.7421971625882251,0.11689091692728479,0.47960557369383455,0.9131841575233004
0.4635488215488216,Urban,0.4725274725274725,NA,1,0.4635488215488216,Urban,0.14650842067341932,0.08855492229631587,0.031130697504679127,0.38112904210380477
0.514436026936027,Agricultural,0.4725274725274725,NA,1,0.514436026936027,Agricultural,0.7483768044310211,0.11579249139933225,0.48722462382865567,0.9219624884132035
0.514436026936027,Natural,0.4725274725274725,NA,1,0.514436026936027,Natural,0.728379174270285,0.1170062714816378,0.4706393833997732,0.9022503349988448
0.514436026936027,Urban,0.4725274725274725,NA,1,0.514436026936027,Urban,0.15843944630438977,0.09165991203239977,0.03601655449995707,0.39494346368105543
0.5653232323232323,Agricultural,0.4725274725274725,NA,1,0.5653232323232323,Agricultural,0.7259269761043033,0.11811285729266087,0.4700617714180139,0.908038515028228
0.5653232323232323,Natural,0.4725274725274725,NA,1,0.5653232323232323,Natural,0.7133056440117245,0.11693245404882233,0.46042621256478555,0.8917464589853825
0.5653232323232323,Urban,0.4725274725274725,NA,1,0.5653232323232323,Urban,0.17129897918725986,0.09501961250501323,0.041916756314599735,0.40997542251805486
0.6162104377104378,Agricultural,0.4725274725274725,NA,1,0.6162104377104378,Agricultural,0.702139151445512,0.11949168055212132,0.4471064129567918,0.8907292364794211
0.6162104377104378,Natural,0.4725274725274725,NA,1,0.6162104377104378,Natural,0.6972128280820322,0.11553727178843813,0.4503023556230182,0.8808759254767332
0.6162104377104378,Urban,0.4725274725274725,NA,1,0.6162104377104378,Urban,0.185857255214814,0.09750274111711203,0.04887921961342081,0.42472278746830266
0.6670976430976432,Agricultural,0.4725274725274725,NA,1,0.6670976430976432,Agricultural,0.6779703048307226,0.12018306007007902,0.4277540537497705,0.8734280626037817
0.6670976430976432,Natural,0.4725274725274725,NA,1,0.6670976430976432,Natural,0.6816174991919434,0.1151446019239806,0.43950048520439605,0.8674597990890152
0.6670976430976432,Urban,0.4725274725274725,NA,1,0.6670976430976432,Urban,0.2011541307912394,0.09956197510114817,0.05578724568613118,0.4392770082371578
0.7179848484848486,Agricultural,0.4725274725274725,NA,1,0.7179848484848486,Agricultural,0.6513465746584752,0.12158071453604304,0.40117186764808643,0.854500453130357
0.7179848484848486,Natural,0.4725274725274725,NA,1,0.7179848484848486,Natural,0.6658212729421007,0.11649939532024424,0.428801809815254,0.8553835094064093
0.7179848484848486,Urban,0.4725274725274725,NA,1,0.7179848484848486,Urban,0.2175169042436584,0.10246079002080681,0.06525476982778466,0.45467344840411456
0.7688720538720539,Agricultural,0.4725274725274725,NA,1,0.7688720538720539,Agricultural,0.623578862221285,0.12271906112976441,0.37850049379772815,0.8362274596928077
0.7688720538720539,Natural,0.4725274725274725,NA,1,0.7688720538720539,Natural,0.6497922179493494,0.11554567982574288,0.4162206663771603,0.8425362522162769
0.7688720538720539,Urban,0.4725274725274725,NA,1,0.7688720538720539,Urban,0.23497578569571145,0.10475137277753546,0.07490996101046939,0.4709188370122732
0.8197592592592593,Agricultural,0.4725274725274725,NA,1,0.8197592592592593,Agricultural,0.5952255031118119,0.12378418566941425,0.35116930618026654,0.8161826802475202
0.8197592592592593,Natural,0.4725274725274725,NA,1,0.8197592592592593,Natural,0.6339734884937767,0.11428025708088602,0.40523600584568503,0.8292573389438964
0.8197592592592593,Urban,0.4725274725274725,NA,1,0.8197592592592593,Urban,0.25279243281645786,0.10762894955157341,0.08648869931261138,0.48648550744664726
0.8706464646464647,Agricultural,0.4725274725274725,NA,1,0.8706464646464647,Agricultural,0.5685271170494182,0.12284376993667784,0.32237033691034334,0.792483387581993
0.8706464646464647,Natural,0.4725274725274725,NA,1,0.8706464646464647,Natural,0.6162688617075043,0.11323339303829572,0.39006415493226876,0.8155769521348084
0.8706464646464647,Urban,0.4725274725274725,NA,1,0.8706464646464647,Urban,0.2715248521326979,0.11013533377315343,0.09759792356691578,0.5039102508640226
0.92153367003367,Agricultural,0.4725274725274725,NA,1,0.92153367003367,Agricultural,0.5382658741565652,0.12279436126221857,0.2955361100477777,0.7688404290240068
0.92153367003367,Natural,0.4725274725274725,NA,1,0.92153367003367,Natural,0.5996716916075026,0.11265065092150393,0.3755242652815686,0.8007231126569977
0.92153367003367,Urban,0.4725274725274725,NA,1,0.92153367003367,Urban,0.29053640972345485,0.11103502934937841,0.11087437603198225,0.5257623701520565
0.9724208754208755,Agricultural,0.4725274725274725,NA,1,0.9724208754208755,Agricultural,0.5097810706597812,0.1245376436571274,0.26674670090129893,0.7435002354586284
0.9724208754208755,Natural,0.4725274725274725,NA,1,0.9724208754208755,Natural,0.5833656786678296,0.11200293444970863,0.35933078831764126,0.7857763460754975
0.9724208754208755,Urban,0.4725274725274725,NA,1,0.9724208754208755,Urban,0.3108613370840858,0.11350758483586623,0.1255443258975073,0.543947398324752
1.0233080808080808,Agricultural,0.4725274725274725,NA,1,1.0233080808080808,Agricultural,0.4810006376809479,0.1252489622756704,0.23872517681522598,0.7215188993286688
1.0233080808080808,Natural,0.4725274725274725,NA,1,1.0233080808080808,Natural,0.5664090856321755,0.11121717455203707,0.3437879174788368,0.7697720236511403
1.0233080808080808,Urban,0.4725274725274725,NA,1,1.0233080808080808,Urban,0.3311887987253056,0.11554912416962139,0.1433298554520408,0.566612086494938
1.0741952861952861,Agricultural,0.4725274725274725,NA,1,1.0741952861952861,Agricultural,0.4520155138248221,0.1251952616271059,0.21304962222215632,0.6988671486124515
1.0741952861952861,Natural,0.4725274725274725,NA,1,1.0741952861952861,Natural,0.5484942329673876,0.11157729932677975,0.32972067259457166,0.7546288098666935
1.0741952861952861,Urban,0.4725274725274725,NA,1,1.0741952861952861,Urban,0.35305499962594794,0.11577433342082961,0.1599080967473333,0.5924760945072012
1.1250824915824915,Agricultural,0.4725274725274725,NA,1,1.1250824915824915,Agricultural,0.4236155575668182,0.12642910657482895,0.1885036085540885,0.6706150728982583
1.1250824915824915,Natural,0.4725274725274725,NA,1,1.1250824915824915,Natural,0.5293287523242615,0.1112540692878895,0.3139051326133647,0.7397870991373002
1.1250824915824915,Urban,0.4725274725274725,NA,1,1.1250824915824915,Urban,0.375802428779788,0.11673971723312276,0.1757022442514786,0.6149072136110634
1.1759696969696969,Agricultural,0.4725274725274725,NA,1,1.1759696969696969,Agricultural,0.3962638672664326,0.12675836412929486,0.1643593249107974,0.6499798481338374
1.1759696969696969,Natural,0.4725274725274725,NA,1,1.1759696969696969,Natural,0.5113705690181534,0.1119184659043136,0.29582624328707224,0.7248247705744346
1.1759696969696969,Urban,0.4725274725274725,NA,1,1.1759696969696969,Urban,0.39861982590662204,0.11891031849926548,0.1930313066433665,0.6407440422285945
1.2268569023569025,Agricultural,0.4725274725274725,NA,1,1.2268569023569025,Agricultural,0.36914353650793835,0.12669110362839295,0.13959634147473032,0.6311933686404568
1.2268569023569025,Natural,0.4725274725274725,NA,1,1.2268569023569025,Natural,0.49469498104799015,0.11293882576313212,0.2786245505219615,0.7073885967054299
1.2268569023569025,Urban,0.4725274725274725,NA,1,1.2268569023569025,Urban,0.4211911010733741,0.12057280908149554,0.21083040167039435,0.6659940876853688
1.2777441077441078,Agricultural,0.4725274725274725,NA,1,1.2777441077441078,Agricultural,0.34301411504850987,0.12808698536745064,0.11668982102814765,0.6120158044420948
1.2777441077441078,Natural,0.4725274725274725,NA,1,1.2777441077441078,Natural,0.4768705638350371,0.11443449304428904,0.25954834792405906,0.6963444861780477
1.2777441077441078,Urban,0.4725274725274725,NA,1,1.2777441077441078,Urban,0.44543062279704754,0.12278340672264115,0.2277072663478614,0.6947867110129208
1.3286313131313132,Agricultural,0.4725274725274725,NA,1,1.3286313131313132,Agricultural,0.31822949638196585,0.12769476196597954,0.09704132612459308,0.5887456056351938
1.3286313131313132,Natural,0.4725274725274725,NA,1,1.3286313131313132,Natural,0.45898810581097255,0.11647463666098042,0.2402644366245708,0.6838033952434955
1.3286313131313132,Urban,0.4725274725274725,NA,1,1.3286313131313132,Urban,0.46968531985000295,0.12578527388532423,0.24815956648935475,0.7224382399112504
1.3795185185185186,Agricultural,0.4725274725274725,NA,1,1.3795185185185186,Agricultural,0.29369898502754943,0.1287970128840809,0.08071069381833432,0.5705626311487221
1.3795185185185186,Natural,0.4725274725274725,NA,1,1.3795185185185186,Natural,0.4423943975142718,0.11881732834149042,0.2217466610816367,0.6729280074048436
1.3795185185185186,Urban,0.4725274725274725,NA,1,1.3795185185185186,Urban,0.492935231978057,0.12753861213830886,0.26499555849815964,0.7470810942468638
1.430405723905724,Agricultural,0.4725274725274725,NA,1,1.430405723905724,Agricultural,0.2709730170667622,0.12713479762666066,0.06727330478701397,0.5506334789831476
1.430405723905724,Natural,0.4725274725274725,NA,1,1.430405723905724,Natural,0.42535352622315437,0.11977336637793026,0.20386549119286218,0.6615769463094968
1.430405723905724,Urban,0.4725274725274725,NA,1,1.430405723905724,Urban,0.5168555840986565,0.12971230623555835,0.2819020704286005,0.7699745156372246
1.4812929292929293,Agricultural,0.4725274725274725,NA,1,1.4812929292929293,Agricultural,0.24830324128842088,0.1256438624862173,0.05566398490897351,0.5334645547125559
1.4812929292929293,Natural,0.4725274725274725,NA,1,1.4812929292929293,Natural,0.40757509585800933,0.12118962870695107,0.18799482614353294,0.6510943999275697
1.4812929292929293,Urban,0.4725274725274725,NA,1,1.4812929292929293,Urban,0.5406809760308954,0.1317884946133788,0.29843995823550845,0.7913034329542085
1.5321801346801347,Agricultural,0.4725274725274725,NA,1,1.5321801346801347,Agricultural,0.2270078684686599,0.12325660041406838,0.04477268591094928,0.5134187286369792
1.5321801346801347,Natural,0.4725274725274725,NA,1,1.5321801346801347,Natural,0.3903891013423198,0.12185964849262015,0.17088345259994075,0.6368120273123049
1.5321801346801347,Urban,0.4725274725274725,NA,1,1.5321801346801347,Urban,0.5642951734001067,0.13399591773960876,0.3149384650820642,0.8106048844288352
1.58306734006734,Agricultural,0.4725274725274725,NA,1,1.58306734006734,Agricultural,0.20724560842368067,0.12104902137999671,0.036922631653021565,0.497371645293215
1.58306734006734,Natural,0.4725274725274725,NA,1,1.58306734006734,Natural,0.3740988676542504,0.1223129144266406,0.15513058703601354,0.6245993817716294
1.58306734006734,Urban,0.4725274725274725,NA,1,1.58306734006734,Urban,0.5881446658472704,0.1357033355717534,0.33037506847150516,0.8324670994854257
1.6339545454545457,Agricultural,0.4725274725274725,NA,1,1.6339545454545457,Agricultural,0.1898830702626844,0.11801159731232472,0.030389380164954766,0.4773597167013578
1.6339545454545457,Natural,0.4725274725274725,NA,1,1.6339545454545457,Natural,0.35650074500070905,0.12357603021096247,0.13945920971448633,0.6119127179035264
1.6339545454545457,Urban,0.4725274725274725,NA,1,1.6339545454545457,Urban,0.6110536949296088,0.13773975707759023,0.3480614728514665,0.8527119509009297
1.684841750841751,Agricultural,0.4725274725274725,NA,1,1.684841750841751,Agricultural,0.17271881407904172,0.11392941057653196,0.024263199421523603,0.46133258690837387
1.684841750841751,Natural,0.4725274725274725,NA,1,1.684841750841751,Natural,0.34061880918318127,0.12395098676924653,0.12683579876504744,0.5994503623192227
1.684841750841751,Urban,0.4725274725274725,NA,1,1.684841750841751,Urban,0.6327665809126568,0.13902135238053684,0.36299492349493107,0.8716866069346164
1.7357289562289564,Agricultural,0.4725274725274725,NA,1,1.7357289562289564,Agricultural,0.15625413013734002,0.10944721590657892,0.019943703112718883,0.4459655017521912
1.7357289562289564,Natural,0.4725274725274725,NA,1,1.7357289562289564,Natural,0.32443178116659366,0.1253635683444134,0.11358909710145186,0.5899630607308948
1.7357289562289564,Urban,0.4725274725274725,NA,1,1.7357289562289564,Urban,0.6551082264283961,0.13918097925911596,0.37938260133219964,0.8882284497994771
1.7866161616161618,Agricultural,0.4725274725274725,NA,1,1.7866161616161618,Agricultural,0.14145104175493567,0.10512443041067708,0.01629693178759498,0.4307060941561164
1.7866161616161618,Natural,0.4725274725274725,NA,1,1.7866161616161618,Natural,0.3097525131590111,0.12593351589246476,0.1003206873384225,0.5780060677031322
1.7866161616161618,Urban,0.4725274725274725,NA,1,1.7866161616161618,Urban,0.677379972396292,0.13955671644047793,0.3954436077910103,0.9044768766838904
1.8375033670033671,Agricultural,0.4725274725274725,NA,1,1.8375033670033671,Agricultural,0.12768767788358434,0.10007543978886133,0.01310652634424762,0.4201479761422037
1.8375033670033671,Natural,0.4725274725274725,NA,1,1.8375033670033671,Natural,0.2949812517827678,0.12598702476196763,0.0888211978798048,0.5709260341180192
1.8375033670033671,Urban,0.4725274725274725,NA,1,1.8375033670033671,Urban,0.6981481055340679,0.13811239007533466,0.4119910250577261,0.916421425571286
1.8883905723905725,Agricultural,0.4725274725274725,NA,1,1.8883905723905725,Agricultural,0.11495374071842777,0.09440357105029613,0.010469387319109767,0.4049964140377273
1.8883905723905725,Natural,0.4725274725274725,NA,1,1.8883905723905725,Natural,0.2798362680142372,0.12570322237159248,0.07864408565587357,0.5640173716828282
1.8883905723905725,Urban,0.4725274725274725,NA,1,1.8883905723905725,Urban,0.7181156127228414,0.13771697119205134,0.42621288951654057,0.9259611354903994
1.9392777777777779,Agricultural,0.4725274725274725,NA,1,1.9392777777777779,Agricultural,0.10378455142883533,0.08863751815359615,0.008455284528524698,0.3910664677803714
